window,std_multiplier,position_size_pct,stop_loss_pct,take_profit_pct,max_holding_period,total_return,sharpe_ratio,max_drawdown,win_rate,total_trades,score
20,1.8,0.07,0.015,0.03,90,6.410067590228077,0.05053254585636427,1.193860864079398,0.4578168732506997,969,-0.5463978861833347
20,2.2,0.05,0.015,0.03,90,6.410067590228077,0.05053254585636427,1.193860864079398,0.4578168732506997,969,-0.5463978861833347
20,2.0,0.07,0.015,0.03,90,6.410067590228077,0.05053254585636427,1.193860864079398,0.4578168732506997,969,-0.5463978861833347
20,2.0,0.07,0.015,0.03,30,6.410067590228077,0.05053254585636427,1.193860864079398,0.4578168732506997,969,-0.5463978861833347
20,1.8,0.07,0.015,0.03,30,6.410067590228077,0.05053254585636427,1.193860864079398,0.4578168732506997,969,-0.5463978861833347
20,2.0,0.07,0.015,0.03,60,6.410067590228077,0.05053254585636427,1.193860864079398,0.4578168732506997,969,-0.5463978861833347
20,2.0,0.07,0.015,0.03,30,6.410067590228077,0.05053254585636427,1.193860864079398,0.4578168732506997,969,-0.5463978861833347
20,1.8,0.05,0.015,0.03,30,6.410067590228077,0.05053254585636427,1.193860864079398,0.4578168732506997,969,-0.5463978861833347
25,2.2,0.05,0.015,0.03,60,5.877956486748572,-0.4523928580857591,1.1267241555744962,0.4528301886792453,960,-1.0157549358730071
25,2.2,0.05,0.015,0.03,60,5.877956486748572,-0.4523928580857591,1.1267241555744962,0.4528301886792453,960,-1.0157549358730071
25,1.8,0.05,0.015,0.03,60,5.877956486748572,-0.4523928580857591,1.1267241555744962,0.4528301886792453,960,-1.0157549358730071
25,2.0,0.05,0.015,0.03,60,5.877956486748572,-0.4523928580857591,1.1267241555744962,0.4528301886792453,960,-1.0157549358730071
25,2.0,0.07,0.015,0.03,90,5.877956486748572,-0.4523928580857591,1.1267241555744962,0.4528301886792453,960,-1.0157549358730071
25,1.8,0.07,0.015,0.03,90,5.877956486748572,-0.4523928580857591,1.1267241555744962,0.4528301886792453,960,-1.0157549358730071
